id,date,election_phase,way_of_voting,voting_intention,party,city_id,city,county_id,county_desc,city_id2,city_id3
30115838,11/04/2014,11/04/2014 GENERAL,IN-PERSON,REP,REPUBLICAN,808,808,34,FORSYTH,808,808
10008495,11/04/2008,11/04/2008 GENERAL,IN-PERSON,UNA,UNAFFILIATED,G63,G63,41,GUILFORD,G63,G63
600069676,11/08/2016,11/08/2016 GENERAL,IN-PERSON,REP,REPUBLICAN,02,LELAND,10,BRUNSWICK,02,02
398518,07/17/2012,07/17/2012 SECOND PRIMARY,IN-PERSON,DEM,DEMOCRATIC,24,24,32,DURHAM,24,24
327324,11/04/2008,11/04/2008 GENERAL,IN-PERSON,UNA,UNAFFILIATED,07,JERUSALEM,30,DAVIE,07,07
154435,03/15/2016,03/15/2016 PRIMARY,ABSENTEE ONESTOP,REP,REPUBLICAN,44,MIDWAY #44,29,DAVIDSON,44,44
99499,11/02/2010,11/02/2010 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,48.1,48.1,11,BUNCOMBE,48.1,48.1
7687674,11/06/2012,11/06/2012 GENERAL,IN-PERSON,REP,REPUBLICAN,10,SHERWOOD,36,GASTON,10,10
699244,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,44,44,32,DURHAM,44,44
30027833,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,BEUL,BEULAVILLE,31,DUPLIN,BEUL,BEUL
166157538,11/08/2016,11/08/2016 GENERAL,PROVISIONAL,DEM,DEMOCRATIC,CC29,CROSS CREEK 29,26,CUMBERLAND,CC29,CC29
5122920,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,074,074,34,FORSYTH,074,074
10208456,11/02/2010,11/02/2010 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G38,G38,41,GUILFORD,G38,G38
9044385,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,127,BURLINGTON 7,1,ALAMANCE,127,127
10015430,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,FR1,FR1,41,GUILFORD,FR1,FR1
436987,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,54.2,54.2,11,BUNCOMBE,101.1,101.1
600012482,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,07,SOUTHPORT 1,10,BRUNSWICK,07,07
318886,11/04/2008,11/04/2008 GENERAL,IN-PERSON,UNA,UNAFFILIATED,39.3,39.3,11,BUNCOMBE,39.1,39.1
7672735,11/06/2012,11/06/2012 GENERAL,ABSENTEE BY MAIL,UNA,UNAFFILIATED,46,MOUNT HOLLY #2,36,GASTON,46,46
10093258,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,903,903,34,FORSYTH,903,903
10049362,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G51,G51,41,GUILFORD,G51,G51
30290208,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,16,16,32,DURHAM,16,16
11325,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,03,GAP CIVIL,3,ALLEGHANY,03,03
417007,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,18.2,18.2,11,BUNCOMBE,101.1,101.1
151564,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,05.1,ASHEVILLE 5,11,BUNCOMBE,05.1,05.1
1088950,05/06/2008,05/06/2008 PRIMARY,IN-PERSON,DEM,DEMOCRATIC,PR22,NORTH CATAWBA #2,14,CALDWELL,PR22,PR22
852416,11/04/2008,11/04/2008 GENERAL,IN-PERSON,REP,REPUBLICAN,PR01,ANDERSON CREEK,43,HARNETT,PR01,PR01
7540509,11/02/2010,11/02/2010 GENERAL,IN-PERSON,REP,REPUBLICAN,13,RANLO,36,GASTON,13,13
7628166,11/02/2010,11/02/2010 GENERAL,IN-PERSON,REP,REPUBLICAN,35,CHERRYVILLE #1,36,GASTON,35,35
3956283,11/04/2014,11/04/2014 GENERAL,IN-PERSON,DEM,DEMOCRATIC,404,404,34,FORSYTH,404,404
415941,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,S1,SHARPES #1,2,ALEXANDER,S1,S1
247627,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,16.2,16.2,11,BUNCOMBE,106.1,106.1
9113659,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,064,GRAHAM 4,1,ALAMANCE,064,064
600073997,11/07/2017,11/07/2017 MUNICIPAL,IN-PERSON,REP,REPUBLICAN,04A,BELVILLE 1,10,BRUNSWICK,04,04
9197440,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,304,304,34,FORSYTH,304,304
79513,11/08/2011,11/08/2011 MUNICIPAL GENERAL,IN-PERSON,REP,REPUBLICAN,41.1,41.1,11,BUNCOMBE,41.1,41.1
30120979,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,51,51,32,DURHAM,51,51
281625,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,51.2,51.2,11,BUNCOMBE,107.1,107.1
7633787,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,25,BELMONT #3,36,GASTON,25,25
69673,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,17,CROATAN,25,CRAVEN,17,17
9950045,11/04/2008,11/04/2008 GENERAL,ABSENTEE BY MAIL,REP,REPUBLICAN,STOK,STOK,41,GUILFORD,STOK,STOK
631517,11/08/2011,11/08/2011 MUNICIPAL ELECTION,ABSENTEE ONESTOP,UNA,UNAFFILIATED,19,19,32,DURHAM,19,19
165992691,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,DEM,DEMOCRATIC,CC26,CROSS CREEK #26,26,CUMBERLAND,CC26,CC26
175038,11/04/2008,11/04/2008 GENERAL,ABSENTEE BY MAIL,REP,REPUBLICAN,MB62,MONTIBELLO,26,CUMBERLAND,MB62,MB62
30161624,11/02/2010,11/02/2010 GENERAL,IN-PERSON,UNA,UNAFFILIATED,53-2,53-2,32,DURHAM,53-2,53-2
9808083,11/05/2013,11/05/2013 MUNICIPAL GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,CG3B,CG3B,41,GUILFORD,CG3B,CG3B
166121505,11/08/2016,11/08/2016 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,G2D,LONGHILL-G2,26,CUMBERLAND,G2,G2
79510,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,0065,BURKEMONT,12,BURKE,0065,0065
30210944,11/06/2012,11/06/2012 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,053,053,34,FORSYTH,053,053
9762315,11/08/2016,11/08/2016 GENERAL,IN-PERSON,DEM,DEMOCRATIC,ST5,STATESVILLE #5,49,IREDELL,ST5,ST5
7722216,11/06/2012,11/06/2012 GENERAL,IN-PERSON,UNA,UNAFFILIATED,085,PCT 085,60,MECKLENBURG,085,085
12765,11/02/2010,11/02/2010 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,E,ELLENDALE,2,ALEXANDER,E,E
119486,11/04/2008,11/04/2008 GENERAL,IN-PERSON,DEM,DEMOCRATIC,46.1,LOWER HOMINY 3,11,BUNCOMBE,46.1,46.1
10219348,11/02/2010,11/02/2010 GENERAL,IN-PERSON,UNA,UNAFFILIATED,12W,WEST BURLINGTON,1,ALAMANCE,12W,12W
670180,11/08/2011,11/08/2011 MUNICIPAL ELECTION,IN-PERSON,DEM,DEMOCRATIC,54,54,32,DURHAM,54,54
14507232,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,L,LITTLE RIVER,2,ALEXANDER,L,L
12679,11/04/2008,11/04/2008 GENERAL,IN-PERSON,UNA,UNAFFILIATED,BURN,BURNSVILLE,4,ANSON,BURN,BURN
30185037,11/04/2014,11/04/2014 GENERAL,ABSENTEE ONESTOP,UNA,UNAFFILIATED,34-2,34-2,32,DURHAM,34,34
10113864,11/05/2013,11/05/2013 MUNICIPAL GENERAL,IN-PERSON,DEM,DEMOCRATIC,G18,G18,41,GUILFORD,G18,G18
9053931,11/04/2008,11/04/2008 GENERAL,ABSENTEE ONESTOP,REP,REPUBLICAN,07,CONOVER WEST,18,CATAWBA,07,07
30191083,11/04/2014,11/04/2014 GENERAL,IN-PERSON,DEM,DEMOCRATIC,201,201,34,FORSYTH,201,201
189965,05/06/2008,05/06/2008 PRIMARY,ABSENTEE ONESTOP,DEM,DEMOCRATIC,B2,BETHLEHEM #2,2,ALEXANDER,B2,B2
608248,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,G20,G20,41,GUILFORD,G20,G20
9927304,05/06/2008,05/06/2008 PRIMARY,ABSENTEE ONESTOP,REP,REPUBLICAN,H04,H04,41,GUILFORD,H04,H04
9154467,11/04/2014,11/04/2014 GENERAL,IN-PERSON,UNA,UNAFFILIATED,16,PINE SWAMP,5,ASHE,16,16
9932921,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,H14,H14,41,GUILFORD,H14,H14
30061091,11/08/2016,11/08/2016 GENERAL,IN-PERSON,UNA,UNAFFILIATED,04-05,04-05,13,CABARRUS,04-05,04-05
261173,05/06/2008,05/06/2008 PRIMARY,ABSENTEE ONESTOP,DEM,DEMOCRATIC,G43,G43,41,GUILFORD,G43,G43
1462917,11/03/2009,11/03/2009 MUNICIPAL,IN-PERSON,REP,REPUBLICAN,16,SHINGLETREE 1,10,BRUNSWICK,16,16
